"Nível";"Cód.";"Brasil, Grande Região e Unidade da Federação";"Tipo de evento da unidade local";"Ano x Classificação Nacional de Atividades Econômicas (CNAE 2.0)"
"Nível";"Cód.";"Brasil, Grande Região e Unidade da Federação";"Tipo de evento da unidade local";"2019";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2020";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2021"
"Nível";"Cód.";"Brasil, Grande Região e Unidade da Federação";"Tipo de evento da unidade local";"Total";;"A Agricultura, pecuária, produção florestal, pesca e aquicultura";;"B Indústrias extrativas";;"C Indústrias de transformação";;"D Eletricidade e gás";;"E Água, esgoto, atividades de gestão de resíduos e descontaminação";;"F Construção";;"G Comércio; reparação de veículos automotores e motocicletas";;"H Transporte, armazenagem e correio";;"I Alojamento e alimentação";;"J Informação e comunicação";;"K Atividades financeiras, de seguros e serviços relacionados";;"L Atividades imobiliárias";;"M Atividades profissionais, científicas e técnicas";;"N Atividades administrativas e serviços complementares";;"O Administração pública, defesa e seguridade social";;"P Educação";;"Q Saúde humana e serviços sociais";;"R Artes, cultura, esporte e recreação";;"S Outras atividades de serviços";;"T Serviços domésticos";;"U Organismos internacionais e outras instituições extraterritoriais";;"Total";;"A Agricultura, pecuária, produção florestal, pesca e aquicultura";;"B Indústrias extrativas";;"C Indústrias de transformação";;"D Eletricidade e gás";;"E Água, esgoto, atividades de gestão de resíduos e descontaminação";;"F Construção";;"G Comércio; reparação de veículos automotores e motocicletas";;"H Transporte, armazenagem e correio";;"I Alojamento e alimentação";;"J Informação e comunicação";;"K Atividades financeiras, de seguros e serviços relacionados";;"L Atividades imobiliárias";;"M Atividades profissionais, científicas e técnicas";;"N Atividades administrativas e serviços complementares";;"O Administração pública, defesa e seguridade social";;"P Educação";;"Q Saúde humana e serviços sociais";;"R Artes, cultura, esporte e recreação";;"S Outras atividades de serviços";;"T Serviços domésticos";;"U Organismos internacionais e outras instituições extraterritoriais";;"Total";;"A Agricultura, pecuária, produção florestal, pesca e aquicultura";;"B Indústrias extrativas";;"C Indústrias de transformação";;"D Eletricidade e gás";;"E Água, esgoto, atividades de gestão de resíduos e descontaminação";;"F Construção";;"G Comércio; reparação de veículos automotores e motocicletas";;"H Transporte, armazenagem e correio";;"I Alojamento e alimentação";;"J Informação e comunicação";;"K Atividades financeiras, de seguros e serviços relacionados";;"L Atividades imobiliárias";;"M Atividades profissionais, científicas e técnicas";;"N Atividades administrativas e serviços complementares";;"O Administração pública, defesa e seguridade social";;"P Educação";;"Q Saúde humana e serviços sociais";;"R Artes, cultura, esporte e recreação";;"S Outras atividades de serviços";;"T Serviços domésticos";;"U Organismos internacionais e outras instituições extraterritoriais"
"UF";"51";"Mato Grosso";"Reentrada";"5290";"Unidades";"244";"Unidades";"26";"Unidades";"375";"Unidades";"34";"Unidades";"7";"Unidades";"365";"Unidades";"2001";"Unidades";"469";"Unidades";"238";"Unidades";"98";"Unidades";"225";"Unidades";"172";"Unidades";"353";"Unidades";"239";"Unidades";"1";"Unidades";"65";"Unidades";"259";"Unidades";"40";"Unidades";"79";"Unidades";"-";"Unidades";"-";"Unidades";"3271";"Unidades";"90";"Unidades";"20";"Unidades";"238";"Unidades";"5";"Unidades";"12";"Unidades";"252";"Unidades";"1341";"Unidades";"272";"Unidades";"192";"Unidades";"64";"Unidades";"34";"Unidades";"41";"Unidades";"225";"Unidades";"199";"Unidades";"-";"Unidades";"48";"Unidades";"140";"Unidades";"25";"Unidades";"73";"Unidades";"-";"Unidades";"-";"Unidades";"3131";"Unidades";"91";"Unidades";"22";"Unidades";"219";"Unidades";"2";"Unidades";"10";"Unidades";"225";"Unidades";"1154";"Unidades";"228";"Unidades";"170";"Unidades";"80";"Unidades";"62";"Unidades";"49";"Unidades";"287";"Unidades";"190";"Unidades";"-";"Unidades";"74";"Unidades";"178";"Unidades";"31";"Unidades";"59";"Unidades";"-";"Unidades";"-";"Unidades"
"UF";"51";"Mato Grosso";"Sobrevivente";"75339";"Unidades";"2596";"Unidades";"349";"Unidades";"6032";"Unidades";"165";"Unidades";"249";"Unidades";"3677";"Unidades";"33800";"Unidades";"5662";"Unidades";"4049";"Unidades";"1302";"Unidades";"1642";"Unidades";"1047";"Unidades";"4480";"Unidades";"3611";"Unidades";"4";"Unidades";"1402";"Unidades";"3661";"Unidades";"511";"Unidades";"1100";"Unidades";"-";"Unidades";"-";"Unidades";"85151";"Unidades";"3500";"Unidades";"402";"Unidades";"6702";"Unidades";"227";"Unidades";"272";"Unidades";"4453";"Unidades";"36283";"Unidades";"6415";"Unidades";"4394";"Unidades";"1567";"Unidades";"2304";"Unidades";"1555";"Unidades";"5366";"Unidades";"4026";"Unidades";"5";"Unidades";"1495";"Unidades";"4495";"Unidades";"562";"Unidades";"1128";"Unidades";"-";"Unidades";"-";"Unidades";"93096";"Unidades";"3997";"Unidades";"435";"Unidades";"7240";"Unidades";"264";"Unidades";"301";"Unidades";"5153";"Unidades";"38847";"Unidades";"7003";"Unidades";"4691";"Unidades";"1680";"Unidades";"2538";"Unidades";"1774";"Unidades";"6026";"Unidades";"4462";"Unidades";"6";"Unidades";"1633";"Unidades";"5099";"Unidades";"609";"Unidades";"1338";"Unidades";"-";"Unidades";"-";"Unidades"
"UF";"51";"Mato Grosso";"Saída de atividade";"14677";"Unidades";"497";"Unidades";"59";"Unidades";"1026";"Unidades";"19";"Unidades";"43";"Unidades";"889";"Unidades";"6439";"Unidades";"1146";"Unidades";"1113";"Unidades";"370";"Unidades";"129";"Unidades";"119";"Unidades";"775";"Unidades";"753";"Unidades";"1";"Unidades";"259";"Unidades";"509";"Unidades";"133";"Unidades";"398";"Unidades";"-";"Unidades";"-";"Unidades";"13780";"Unidades";"355";"Unidades";"47";"Unidades";"883";"Unidades";"9";"Unidades";"32";"Unidades";"838";"Unidades";"5931";"Unidades";"1053";"Unidades";"903";"Unidades";"260";"Unidades";"243";"Unidades";"169";"Unidades";"931";"Unidades";"771";"Unidades";"2";"Unidades";"264";"Unidades";"656";"Unidades";"157";"Unidades";"276";"Unidades";"-";"Unidades";"-";"Unidades";"13430";"Unidades";"323";"Unidades";"48";"Unidades";"912";"Unidades";"2";"Unidades";"39";"Unidades";"922";"Unidades";"5590";"Unidades";"1039";"Unidades";"960";"Unidades";"312";"Unidades";"171";"Unidades";"150";"Unidades";"968";"Unidades";"762";"Unidades";"-";"Unidades";"221";"Unidades";"642";"Unidades";"116";"Unidades";"253";"Unidades";"-";"Unidades";"-";"Unidades"
"UF";"52";"Goiás";"Total de unidades locais ativas";"177105";"Unidades";"3243";"Unidades";"590";"Unidades";"15357";"Unidades";"195";"Unidades";"544";"Unidades";"10347";"Unidades";"76447";"Unidades";"8801";"Unidades";"9436";"Unidades";"3463";"Unidades";"5351";"Unidades";"3824";"Unidades";"11477";"Unidades";"10458";"Unidades";"9";"Unidades";"4002";"Unidades";"8815";"Unidades";"1815";"Unidades";"2931";"Unidades";"-";"Unidades";"-";"Unidades";"186392";"Unidades";"3582";"Unidades";"581";"Unidades";"15646";"Unidades";"283";"Unidades";"582";"Unidades";"11101";"Unidades";"79268";"Unidades";"9170";"Unidades";"9450";"Unidades";"3732";"Unidades";"5859";"Unidades";"4115";"Unidades";"12570";"Unidades";"11254";"Unidades";"8";"Unidades";"4181";"Unidades";"10103";"Unidades";"1762";"Unidades";"3145";"Unidades";"-";"Unidades";"-";"Unidades";"202554";"Unidades";"4114";"Unidades";"643";"Unidades";"16554";"Unidades";"328";"Unidades";"631";"Unidades";"12224";"Unidades";"83101";"Unidades";"9525";"Unidades";"9699";"Unidades";"4439";"Unidades";"6657";"Unidades";"4722";"Unidades";"14915";"Unidades";"12857";"Unidades";"12";"Unidades";"4472";"Unidades";"12298";"Unidades";"1985";"Unidades";"3378";"Unidades";"-";"Unidades";"-";"Unidades"
"UF";"52";"Goiás";"Entrada";"38052";"Unidades";"944";"Unidades";"134";"Unidades";"2554";"Unidades";"72";"Unidades";"107";"Unidades";"3179";"Unidades";"13415";"Unidades";"1785";"Unidades";"1970";"Unidades";"849";"Unidades";"1829";"Unidades";"1261";"Unidades";"3277";"Unidades";"2565";"Unidades";"2";"Unidades";"776";"Unidades";"2240";"Unidades";"489";"Unidades";"604";"Unidades";"-";"Unidades";"-";"Unidades";"34988";"Unidades";"690";"Unidades";"84";"Unidades";"2429";"Unidades";"94";"Unidades";"110";"Unidades";"2327";"Unidades";"14066";"Unidades";"1596";"Unidades";"1680";"Unidades";"855";"Unidades";"1005";"Unidades";"651";"Unidades";"2836";"Unidades";"2486";"Unidades";"-";"Unidades";"733";"Unidades";"2247";"Unidades";"344";"Unidades";"755";"Unidades";"-";"Unidades";"-";"Unidades";"40334";"Unidades";"813";"Unidades";"123";"Unidades";"2756";"Unidades";"49";"Unidades";"118";"Unidades";"2640";"Unidades";"14217";"Unidades";"1628";"Unidades";"1893";"Unidades";"1216";"Unidades";"1244";"Unidades";"922";"Unidades";"4082";"Unidades";"3185";"Unidades";"3";"Unidades";"871";"Unidades";"3308";"Unidades";"507";"Unidades";"759";"Unidades";"-";"Unidades";"-";"Unidades"
"UF";"52";"Goiás";"Nascimento";"29925";"Unidades";"711";"Unidades";"91";"Unidades";"1968";"Unidades";"35";"Unidades";"84";"Unidades";"2319";"Unidades";"10608";"Unidades";"1354";"Unidades";"1691";"Unidades";"673";"Unidades";"1327";"Unidades";"881";"Unidades";"2665";"Unidades";"2079";"Unidades";"2";"Unidades";"630";"Unidades";"1888";"Unidades";"416";"Unidades";"503";"Unidades";"-";"Unidades";"-";"Unidades";"28885";"Unidades";"595";"Unidades";"64";"Unidades";"1927";"Unidades";"65";"Unidades";"79";"Unidades";"1919";"Unidades";"11366";"Unidades";"1258";"Unidades";"1411";"Unidades";"702";"Unidades";"893";"Unidades";"547";"Unidades";"2427";"Unidades";"2078";"Unidades";"-";"Unidades";"604";"Unidades";"2043";"Unidades";"300";"Unidades";"607";"Unidades";"-";"Unidades";"-";"Unidades";"34332";"Unidades";"719";"Unidades";"91";"Unidades";"2299";"Unidades";"45";"Unidades";"106";"Unidades";"2206";"Unidades";"11905";"Unidades";"1384";"Unidades";"1648";"Unidades";"1046";"Unidades";"1125";"Unidades";"785";"Unidades";"3486";"Unidades";"2731";"Unidades";"3";"Unidades";"713";"Unidades";"3017";"Unidades";"398";"Unidades";"625";"Unidades";"-";"Unidades";"-";"Unidades"
"UF";"52";"Goiás";"Reentrada";"8127";"Unidades";"233";"Unidades";"43";"Unidades";"586";"Unidades";"37";"Unidades";"23";"Unidades";"860";"Unidades";"2807";"Unidades";"431";"Unidades";"279";"Unidades";"176";"Unidades";"502";"Unidades";"380";"Unidades";"612";"Unidades";"486";"Unidades";"-";"Unidades";"146";"Unidades";"352";"Unidades";"73";"Unidades";"101";"Unidades";"-";"Unidades";"-";"Unidades";"6103";"Unidades";"95";"Unidades";"20";"Unidades";"502";"Unidades";"29";"Unidades";"31";"Unidades";"408";"Unidades";"2700";"Unidades";"338";"Unidades";"269";"Unidades";"153";"Unidades";"112";"Unidades";"104";"Unidades";"409";"Unidades";"408";"Unidades";"-";"Unidades";"129";"Unidades";"204";"Unidades";"44";"Unidades";"148";"Unidades";"-";"Unidades";"-";"Unidades";"6002";"Unidades";"94";"Unidades";"32";"Unidades";"457";"Unidades";"4";"Unidades";"12";"Unidades";"434";"Unidades";"2312";"Unidades";"244";"Unidades";"245";"Unidades";"170";"Unidades";"119";"Unidades";"137";"Unidades";"596";"Unidades";"454";"Unidades";"-";"Unidades";"158";"Unidades";"291";"Unidades";"109";"Unidades";"134";"Unidades";"-";"Unidades";"-";"Unidades"
"UF";"52";"Goiás";"Sobrevivente";"139053";"Unidades";"2299";"Unidades";"456";"Unidades";"12803";"Unidades";"123";"Unidades";"437";"Unidades";"7168";"Unidades";"63032";"Unidades";"7016";"Unidades";"7466";"Unidades";"2614";"Unidades";"3522";"Unidades";"2563";"Unidades";"8200";"Unidades";"7893";"Unidades";"7";"Unidades";"3226";"Unidades";"6575";"Unidades";"1326";"Unidades";"2327";"Unidades";"-";"Unidades";"-";"Unidades";"151404";"Unidades";"2892";"Unidades";"497";"Unidades";"13217";"Unidades";"189";"Unidades";"472";"Unidades";"8774";"Unidades";"65202";"Unidades";"7574";"Unidades";"7770";"Unidades";"2877";"Unidades";"4854";"Unidades";"3464";"Unidades";"9734";"Unidades";"8768";"Unidades";"8";"Unidades";"3448";"Unidades";"7856";"Unidades";"1418";"Unidades";"2390";"Unidades";"-";"Unidades";"-";"Unidades";"162220";"Unidades";"3301";"Unidades";"520";"Unidades";"13798";"Unidades";"279";"Unidades";"513";"Unidades";"9584";"Unidades";"68884";"Unidades";"7897";"Unidades";"7806";"Unidades";"3223";"Unidades";"5413";"Unidades";"3800";"Unidades";"10833";"Unidades";"9672";"Unidades";"9";"Unidades";"3601";"Unidades";"8990";"Unidades";"1478";"Unidades";"2619";"Unidades";"-";"Unidades";"-";"Unidades"
"UF";"52";"Goiás";"Saída de atividade";"26499";"Unidades";"457";"Unidades";"79";"Unidades";"2386";"Unidades";"21";"Unidades";"72";"Unidades";"1618";"Unidades";"12180";"Unidades";"1389";"Unidades";"1851";"Unidades";"560";"Unidades";"385";"Unidades";"394";"Unidades";"1431";"Unidades";"1525";"Unidades";"1";"Unidades";"499";"Unidades";"825";"Unidades";"283";"Unidades";"543";"Unidades";"-";"Unidades";"-";"Unidades";"25676";"Unidades";"364";"Unidades";"88";"Unidades";"2162";"Unidades";"3";"Unidades";"72";"Unidades";"1578";"Unidades";"11133";"Unidades";"1214";"Unidades";"1714";"Unidades";"569";"Unidades";"484";"Unidades";"377";"Unidades";"1758";"Unidades";"1700";"Unidades";"-";"Unidades";"561";"Unidades";"994";"Unidades";"386";"Unidades";"519";"Unidades";"-";"Unidades";"-";"Unidades";"24178";"Unidades";"296";"Unidades";"67";"Unidades";"1929";"Unidades";"3";"Unidades";"67";"Unidades";"1473";"Unidades";"10321";"Unidades";"1259";"Unidades";"1611";"Unidades";"549";"Unidades";"382";"Unidades";"377";"Unidades";"1750";"Unidades";"1612";"Unidades";"-";"Unidades";"591";"Unidades";"1127";"Unidades";"284";"Unidades";"480";"Unidades";"-";"Unidades";"-";"Unidades"
"UF";"53";"Distrito Federal";"Total de unidades locais ativas";"90248";"Unidades";"257";"Unidades";"59";"Unidades";"3387";"Unidades";"77";"Unidades";"169";"Unidades";"5386";"Unidades";"30953";"Unidades";"2484";"Unidades";"7280";"Unidades";"3808";"Unidades";"2957";"Unidades";"2483";"Unidades";"9152";"Unidades";"6484";"Unidades";"16";"Unidades";"2961";"Unidades";"8036";"Unidades";"1291";"Unidades";"3008";"Unidades";"-";"Unidades";"-";"Unidades";"95257";"Unidades";"271";"Unidades";"65";"Unidades";"3450";"Unidades";"186";"Unidades";"191";"Unidades";"5861";"Unidades";"31761";"Unidades";"2592";"Unidades";"7240";"Unidades";"4214";"Unidades";"3294";"Unidades";"2818";"Unidades";"10265";"Unidades";"6781";"Unidades";"14";"Unidades";"3185";"Unidades";"8681";"Unidades";"1300";"Unidades";"3088";"Unidades";"-";"Unidades";"-";"Unidades";"101203";"Unidades";"291";"Unidades";"74";"Unidades";"3519";"Unidades";"195";"Unidades";"207";"Unidades";"6436";"Unidades";"32598";"Unidades";"2548";"Unidades";"7116";"Unidades";"5047";"Unidades";"3682";"Unidades";"3224";"Unidades";"11507";"Unidades";"7113";"Unidades";"14";"Unidades";"3504";"Unidades";"9552";"Unidades";"1391";"Unidades";"3185";"Unidades";"-";"Unidades";"-";"Unidades"
"UF";"53";"Distrito Federal";"Entrada";"21468";"Unidades";"64";"Unidades";"13";"Unidades";"692";"Unidades";"28";"Unidades";"36";"Unidades";"1644";"Unidades";"6171";"Unidades";"544";"Unidades";"1646";"Unidades";"1068";"Unidades";"835";"Unidades";"682";"Unidades";"2697";"Unidades";"1616";"Unidades";"5";"Unidades";"687";"Unidades";"2003";"Unidades";"301";"Unidades";"736";"Unidades";"-";"Unidades";"-";"Unidades";"18895";"Unidades";"60";"Unidades";"10";"Unidades";"641";"Unidades";"108";"Unidades";"30";"Unidades";"1258";"Unidades";"5794";"Unidades";"449";"Unidades";"1358";"Unidades";"1074";"Unidades";"661";"Unidades";"522";"Unidades";"2430";"Unidades";"1417";"Unidades";"-";"Unidades";"704";"Unidades";"1392";"Unidades";"242";"Unidades";"745";"Unidades";"-";"Unidades";"-";"Unidades";"20476";"Unidades";"62";"Unidades";"9";"Unidades";"623";"Unidades";"14";"Unidades";"47";"Unidades";"1349";"Unidades";"5835";"Unidades";"413";"Unidades";"1364";"Unidades";"1488";"Unidades";"729";"Unidades";"649";"Unidades";"2834";"Unidades";"1568";"Unidades";"-";"Unidades";"802";"Unidades";"1679";"Unidades";"306";"Unidades";"705";"Unidades";"-";"Unidades";"-";"Unidades"
"UF";"53";"Distrito Federal";"Nascimento";"16880";"Unidades";"47";"Unidades";"10";"Unidades";"502";"Unidades";"22";"Unidades";"30";"Unidades";"1193";"Unidades";"4807";"Unidades";"404";"Unidades";"1390";"Unidades";"831";"Unidades";"647";"Unidades";"494";"Unidades";"2140";"Unidades";"1284";"Unidades";"4";"Unidades";"555";"Unidades";"1702";"Unidades";"251";"Unidades";"567";"Unidades";"-";"Unidades";"-";"Unidades";"15727";"Unidades";"40";"Unidades";"10";"Unidades";"493";"Unidades";"108";"Unidades";"24";"Unidades";"1031";"Unidades";"4759";"Unidades";"329";"Unidades";"1165";"Unidades";"897";"Unidades";"577";"Unidades";"441";"Unidades";"2041";"Unidades";"1159";"Unidades";"-";"Unidades";"588";"Unidades";"1269";"Unidades";"209";"Unidades";"587";"Unidades";"-";"Unidades";"-";"Unidades";"17501";"Unidades";"51";"Unidades";"8";"Unidades";"502";"Unidades";"12";"Unidades";"37";"Unidades";"1119";"Unidades";"4934";"Unidades";"328";"Unidades";"1209";"Unidades";"1318";"Unidades";"644";"Unidades";"567";"Unidades";"2409";"Unidades";"1307";"Unidades";"-";"Unidades";"682";"Unidades";"1529";"Unidades";"247";"Unidades";"598";"Unidades";"-";"Unidades";"-";"Unidades"
"UF";"53";"Distrito Federal";"Reentrada";"4588";"Unidades";"17";"Unidades";"3";"Unidades";"190";"Unidades";"6";"Unidades";"6";"Unidades";"451";"Unidades";"1364";"Unidades";"140";"Unidades";"256";"Unidades";"237";"Unidades";"188";"Unidades";"188";"Unidades";"557";"Unidades";"332";"Unidades";"1";"Unidades";"132";"Unidades";"301";"Unidades";"50";"Unidades";"169";"Unidades";"-";"Unidades";"-";"Unidades";"3168";"Unidades";"20";"Unidades";"-";"Unidades";"148";"Unidades";"-";"Unidades";"6";"Unidades";"227";"Unidades";"1035";"Unidades";"120";"Unidades";"193";"Unidades";"177";"Unidades";"84";"Unidades";"81";"Unidades";"389";"Unidades";"258";"Unidades";"-";"Unidades";"116";"Unidades";"123";"Unidades";"33";"Unidades";"158";"Unidades";"-";"Unidades";"-";"Unidades";"2975";"Unidades";"11";"Unidades";"1";"Unidades";"121";"Unidades";"2";"Unidades";"10";"Unidades";"230";"Unidades";"901";"Unidades";"85";"Unidades";"155";"Unidades";"170";"Unidades";"85";"Unidades";"82";"Unidades";"425";"Unidades";"261";"Unidades";"-";"Unidades";"120";"Unidades";"150";"Unidades";"59";"Unidades";"107";"Unidades";"-";"Unidades";"-";"Unidades"
"UF";"53";"Distrito Federal";"Sobrevivente";"68780";"Unidades";"193";"Unidades";"46";"Unidades";"2695";"Unidades";"49";"Unidades";"133";"Unidades";"3742";"Unidades";"24782";"Unidades";"1940";"Unidades";"5634";"Unidades";"2740";"Unidades";"2122";"Unidades";"1801";"Unidades";"6455";"Unidades";"4868";"Unidades";"11";"Unidades";"2274";"Unidades";"6033";"Unidades";"990";"Unidades";"2272";"Unidades";"-";"Unidades";"-";"Unidades";"76362";"Unidades";"211";"Unidades";"55";"Unidades";"2809";"Unidades";"78";"Unidades";"161";"Unidades";"4603";"Unidades";"25967";"Unidades";"2143";"Unidades";"5882";"Unidades";"3140";"Unidades";"2633";"Unidades";"2296";"Unidades";"7835";"Unidades";"5364";"Unidades";"14";"Unidades";"2481";"Unidades";"7289";"Unidades";"1058";"Unidades";"2343";"Unidades";"-";"Unidades";"-";"Unidades";"80727";"Unidades";"229";"Unidades";"65";"Unidades";"2896";"Unidades";"181";"Unidades";"160";"Unidades";"5087";"Unidades";"26763";"Unidades";"2135";"Unidades";"5752";"Unidades";"3559";"Unidades";"2953";"Unidades";"2575";"Unidades";"8673";"Unidades";"5545";"Unidades";"14";"Unidades";"2702";"Unidades";"7873";"Unidades";"1085";"Unidades";"2480";"Unidades";"-";"Unidades";"-";"Unidades"
"UF";"53";"Distrito Federal";"Saída de atividade";"13164";"Unidades";"34";"Unidades";"5";"Unidades";"565";"Unidades";"3";"Unidades";"21";"Unidades";"771";"Unidades";"4957";"Unidades";"432";"Unidades";"1330";"Unidades";"632";"Unidades";"289";"Unidades";"218";"Unidades";"1188";"Unidades";"950";"Unidades";"-";"Unidades";"410";"Unidades";"532";"Unidades";"170";"Unidades";"657";"Unidades";"-";"Unidades";"-";"Unidades";"13870";"Unidades";"39";"Unidades";"6";"Unidades";"544";"Unidades";"4";"Unidades";"13";"Unidades";"799";"Unidades";"4964";"Unidades";"365";"Unidades";"1380";"Unidades";"685";"Unidades";"327";"Unidades";"215";"Unidades";"1337";"Unidades";"1079";"Unidades";"-";"Unidades";"501";"Unidades";"741";"Unidades";"221";"Unidades";"650";"Unidades";"-";"Unidades";"-";"Unidades";"14500";"Unidades";"32";"Unidades";"2";"Unidades";"549";"Unidades";"6";"Unidades";"30";"Unidades";"843";"Unidades";"4986";"Unidades";"456";"Unidades";"1433";"Unidades";"666";"Unidades";"330";"Unidades";"239";"Unidades";"1573";"Unidades";"1234";"Unidades";"-";"Unidades";"501";"Unidades";"798";"Unidades";"227";"Unidades";"595";"Unidades";"-";"Unidades";"-";"Unidades"
"Fonte: IBGE - Demografia das Empresas e Estatísticas de Empreendedorismo"

"Tabela 3274 - Número de unidades locais, pessoal ocupado assalariado, pessoal assalariado médio, salários e outras remunerações e salário médio mensal, segundo as seções da classificação de atividade e tipo de evento da unidade local"
"Variável - Número de unidades locais - percentual do total geral"
"Nível";"Cód.";"Brasil, Grande Região e Unidade da Federação";"Tipo de evento da unidade local";"Ano x Classificação Nacional de Atividades Econômicas (CNAE 2.0)"
"Nível";"Cód.";"Brasil, Grande Região e Unidade da Federação";"Tipo de evento da unidade local";"2019";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2020";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2021"
"Nível";"Cód.";"Brasil, Grande Região e Unidade da Federação";"Tipo de evento da unidade local";"Total";;"A Agricultura, pecuária, produção florestal, pesca e aquicultura";;"B Indústrias extrativas";;"C Indústrias de transformação";;"D Eletricidade e gás";;"E Água, esgoto, atividades de gestão de resíduos e descontaminação";;"F Construção";;"G Comércio; reparação de veículos automotores e motocicletas";;"H Transporte, armazenagem e correio";;"I Alojamento e alimentação";;"J Informação e comunicação";;"K Atividades financeiras, de seguros e serviços relacionados";;"L Atividades imobiliárias";;"M Atividades profissionais, científicas e técnicas";;"N Atividades administrativas e serviços complementares";;"O Administração pública, defesa e seguridade social";;"P Educação";;"Q Saúde humana e serviços sociais";;"R Artes, cultura, esporte e recreação";;"S Outras atividades de serviços";;"T Serviços domésticos";;"U Organismos internacionais e outras instituições extraterritoriais";;"Total";;"A Agricultura, pecuária, produção florestal, pesca e aquicultura";;"B Indústrias extrativas";;"C Indústrias de transformação";;"D Eletricidade e gás";;"E Água, esgoto, atividades de gestão de resíduos e descontaminação";;"F Construção";;"G Comércio; reparação de veículos automotores e motocicletas";;"H Transporte, armazenagem e correio";;"I Alojamento e alimentação";;"J Informação e comunicação";;"K Atividades financeiras, de seguros e serviços relacionados";;"L Atividades imobiliárias";;"M Atividades profissionais, científicas e técnicas";;"N Atividades administrativas e serviços complementares";;"O Administração pública, defesa e seguridade social";;"P Educação";;"Q Saúde humana e serviços sociais";;"R Artes, cultura, esporte e recreação";;"S Outras atividades de serviços";;"T Serviços domésticos";;"U Organismos internacionais e outras instituições extraterritoriais";;"Total";;"A Agricultura, pecuária, produção florestal, pesca e aquicultura";;"B Indústrias extrativas";;"C Indústrias de transformação";;"D Eletricidade e gás";;"E Água, esgoto, atividades de gestão de resíduos e descontaminação";;"F Construção";;"G Comércio; reparação de veículos automotores e motocicletas";;"H Transporte, armazenagem e correio";;"I Alojamento e alimentação";;"J Informação e comunicação";;"K Atividades financeiras, de seguros e serviços relacionados";;"L Atividades imobiliárias";;"M Atividades profissionais, científicas e técnicas";;"N Atividades administrativas e serviços complementares";;"O Administração pública, defesa e seguridade social";;"P Educação";;"Q Saúde humana e serviços sociais";;"R Artes, cultura, esporte e recreação";;"S Outras atividades de serviços";;"T Serviços domésticos";;"U Organismos internacionais e outras instituições extraterritoriais"
"BR";"1";"Brasil";"Total de unidades locais ativas";"100,00";"";"1,05";"";"0,28";"";"8,07";"";"0,17";"";"0,30";"";"5,46";"";"39,19";"";"5,19";"";"6,10";"";"3,25";"";"3,30";"";"2,57";"";"7,49";"";"6,58";"";"0,01";"";"2,41";"";"5,50";"";"1,16";"";"1,92";"";"-";"";"-";"";"100,00";"";"1,03";"";"0,27";"";"7,92";"";"0,19";"";"0,30";"";"5,62";"";"38,45";"";"5,08";"";"5,77";"";"3,37";"";"3,43";"";"2,73";"";"7,89";"";"6,62";"";"0,01";"";"2,43";"";"5,84";"";"1,10";"";"1,94";"";"-";"";"-";"";"100,00";"";"1,08";"";"0,27";"";"7,74";"";"0,20";"";"0,31";"";"5,73";"";"37,45";"";"4,89";"";"5,48";"";"3,55";"";"3,45";"";"2,92";"";"8,38";"";"6,72";"";"0,01";"";"2,48";"";"6,32";"";"1,11";"";"1,90";"";"-";"";"-";""
"BR";"1";"Brasil";"Entrada";"20,50";"";"0,27";"";"0,06";"";"1,20";"";"0,06";"";"0,05";"";"1,55";"";"6,52";"";"0,98";"";"1,15";"";"0,86";"";"0,95";"";"0,79";"";"2,05";"";"1,55";"";"0,00";"";"0,47";"";"1,30";"";"0,28";"";"0,40";"";"-";"";"-";"";"16,60";"";"0,16";"";"0,03";"";"1,03";"";"0,03";"";"0,04";"";"1,08";"";"5,97";"";"0,76";"";"0,92";"";"0,72";"";"0,52";"";"0,41";"";"1,62";"";"1,27";"";"0,00";"";"0,42";"";"0,99";"";"0,20";"";"0,42";"";"-";"";"-";"";"17,48";"";"0,18";"";"0,04";"";"1,02";"";"0,03";"";"0,05";"";"1,10";"";"5,81";"";"0,71";"";"0,94";"";"0,86";"";"0,56";"";"0,50";"";"1,89";"";"1,39";"";"0,00";"";"0,48";"";"1,30";"";"0,25";"";"0,39";"";"-";"";"-";""
